nome_token,moeda,direcao,total_transacoes,volume_usd,preco_medio_usd
Plush Pepe,PEPE832,BUY,2,281376.309505114,0.000004933047308272729
Zygo The Frog,ZYGO,SELL,1,12594.796740729113,35548.65757630775
PAPE,PAPE,BUY,1,9895.045441204285,5.1038343037046214e-33
Boppy The Bat,BOPPY,SELL,3,18949.989321824127,870666449776.087
happycat,happycat,SELL,2,412077.3724263694,601539774.0570245
bean,BEAN,BUY,1,15990.706804840125,0.0000015965202525158567
Cast3,CAST,SELL,1,7771.760599910205,10305.094712833228
mog/acc,mog/acc,SELL,1,35964.57741667952,10507929908.428886
Toado the Toad,TOADO,BUY,1,7790.001272405821,5.583346952580629e-7
Boon,BOON,BUY,10,464739.39814682846,2.765427763680221e-7
Andy Cat by Matt Furie,ANDYCAT,BUY,1,19550.964811289192,1.4288940548722687e-7
Lusion AI,LAI,BUY,3,3372437.367721078,6.370635168022369e-7
Baby Rato,Barato,BUY,1,5742.206596511539,6.526616073953905e-7
LOYALTY INU,HACHI,SELL,2,237686.2663705064,1170905.865443692
Mojo,MOJO,SELL,1,34227.063430129216,15128887.331182906
Grim Reaper by ???? ?????,Grim Reaper,SELL,1,6307.260830200195,8020160.0970748225
Kima,KIMA,SELL,1,10718.180442954192,17357167183.532745
QU3ai,QU3,SELL,15,1169707.790115742,26282.436078308256
Colony Token,CLY,BUY,3,36358.60901127545,0.003027019921081273
YFWorld,YFW,BUY,1,7625.602621015837,1.1758856137422085
Helyx AI,HXAI,SELL,1,149816.64207575735,538893.4757008991
Day,DAY,SELL,1,14097.735970850164,168.95419814550823
DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,DOOD,BUY,1,15284.37848875215,9.7479729279794e-7
UNSTAFF,UNSTAFF,BUY,1,22517.928165084664,1.1799039618549036e-12
Shodai,SHODAI,BUY,1,10897.07137345376,1.642379787304157e-13
Wise Token,WISE,SELL,1,10575.397180175782,16926.572382975715
US America,USA,BUY,1,256775.85056423,0.000015534856540622982
GEX,GEX,BUY,10,848208.8532819974,5.006445922227351e-7
Vance Luther Boelter,BOELTER,BUY,1,10919.82251473912,1.2020914875145994e-7
XChat,XCHAT,BUY,1,7091.991913826312,3.4965704730442173e-12
TheBookOfArena,BOA,SELL,1,15126.179720792023,770784.198089243
LocalCoinSwap Cryptoshare,LCS,SELL,2,13263.261397627735,17396.46721356929
World Liberty Financial,WLFI,SELL,2,33306.96868859984,187103043282.00262
Aver AI,AVER,BUY,1,5010.862647299335,0.0000010826410418824647
Vitalik6900,Vitalik6900,BUY,4,753721.1826191338,1.8678666451354865e-7
0x Protocol Token,ZRX,BUY,2,13734.105194125765,0.00011928499468648408
Fable Of The Dragon,TYRANT,BUY,1,5427.899900668643,0.000013267187056340307
Fallout 2025,FALLOUT25,BUY,1,10681.59977440647,4.317936672830696e-11
MooDoo,MOODOO,BUY,3,113955.84028041412,3.718938601560865e-7
Nutcoin,NUT,BUY,2,11635.086622221179,1.4358820044184492e-11
$500M piece of paper,paper,BUY,2,91967.77878283085,1.5701411745253848e-7
MapScan,MAP,BUY,1,6004.487881676161,0.000023711605169222762
MM42069,MM42069,BUY,1,9841.019277557012,1.3969460862560754e-7
THOR v2,THOR,BUY,1,5737.589403623201,0.0005436732947298977
Pedro is dynamite,V4P,SELL,1,10893.404891967773,2863483.867752654
FROST,FROST,BUY,3,123884.62685345898,0.0000020738901652245573
Make America Greater,MAG,SELL,1,13423.391144206962,1207620.9257186984
Taraxa,TARA,BUY,5,51900.90470617852,0.00380329101351863
Berachain StakeStone Bitcoin,beraSBTC,SELL,1,9788.058696961874,1.0537788630538303
Horse,Horse,BUY,1,42436.49026067665,2.2410224509539895e-12
WIDE CLUB,WIDE,BUY,3,66442.05887903366,5.760594833330757e-7
Death's Replicade,DEATH,SELL,1,5113.273034723744,17326999880.970284
First American Pope,FAP,BUY,2,35289.8073107636,6.040926431690656e-7
TRUTHIUM,TTH,BUY,2,31173.827491341985,5.466597691384793e-11
Cypher AI,CYPER,BUY,1,12056.566168568663,5.209132244072359e-7
Sonics Stinky Feet,STANK,BUY,3,63734.26667040414,8.835669434608857e-7
WorldMobileToken,WMTX,SELL,1,23045.076564794217,13761.308795666535
Gnome,GNOME,BUY,1,11824.171699170678,5.090894480381666e-11
PEPE CASH,PEPECASH,BUY,1,32133.146546088283,4.947273087831842e-13
The Chicago Meme God,DAPOPE,BUY,1,33283.916806817855,4.997713725399437e-7
FLEABONE,BONE,SELL,1,5089.039409179688,1346429344.9532728
The Panther,PINK,BUY,2,44480.32715045943,1.61738954793206e-7
QU3ai,QU3,BUY,16,2027366.9709661612,0.040013600934852074
Ethereum Frog,iPEPE,SELL,1,38654.662332372645,1156921.5716745118
Skillful AI,SKAI,BUY,1,12292.322878722198,2.3134123013792128e-7
HypeVAX,HVAX,SELL,1,6221.341609954834,3246513.367638876
Loomlay,LAY,BUY,2,1012111.0013214208,8.687140310950363e-7
YETI BOO,YETI,SELL,2,105777.87515294504,8411006.827746257
Tensorplex Wrapped TAO,tTAO,BUY,4,78622.52118309922,0.9997822949656447
Pepe's TG Account,@PEPE,BUY,1,12972.598287194041,2.3810743064550573e-11
Ad astra per aspera,AAPA,BUY,1,26330.25759431622,1.280325533910949e-7
Kandy by Matt Furie,Kandy,SELL,1,63703.13871142578,1004155.719480763
Zetrax Ai,ZXAI,BUY,1,5596.272457913159,0.00006034653354642345
The Capital of Mars,MUSKOW,BUY,3,36587.835929482244,1.0431733392713303e-11
NO I.C.E,NOICE,BUY,2,29364.936081637316,6.08312806360011e-11
SharpLink Gaming 500,SBET500,SELL,1,199470.1753491211,75686.05343361766
PepeRuney Pizza,PEPERUNEY,SELL,1,85914.2281823797,2090565.7244479829
BTC Bull,BTCBULL,BUY,3,130645.20924954311,0.0000010043329585745687
Golden,GOLDEN,BUY,3,14509647.367060272,0.000005518945083850938
Verse Mascot,Versy,SELL,1,15886.162198046874,2189033.673719529
Big Balls,BIGBALLS,SELL,3,205382.96574838075,4679349.633951542
GEMS,GEMS,BUY,1,5551.1838649117235,0.000014559501942495071
COQFI,COQFI,BUY,1,35851.47876590563,1.8870764104275095e-12
Fable Of The Dragon,TYRANT,SELL,1,7010.867908691406,76344.55543263323
FERRARI,FERRARI,SELL,1,14532.51179271698,4727504.8413672475
AITA,AITA,SELL,1,5284.473592939596,6313495.0593981445
Fair and Free,FAIR3,SELL,1,5239.205707565786,40501.06510411679
ZBCN,ZBCN,SELL,3,4176834.559582596,27.67428735557486
DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,DOOD,SELL,2,108043.78918457031,6655197.240204448
Tencent Hunyuan,HUNYUAN,BUY,2,181267.1046677734,3.169191462863252e-7
AgentTank,TANK,SELL,1,6504.678458978361,14582184631.32143
Rico,RICO,BUY,3,34074.594613280016,1.7875200081636904e-7
BABYLAMBO,BABYLAMBO,SELL,1,22333.642907641228,234731.2823229303
MongCoin,$MONG,SELL,1,25500.544781759934,571102375031.7649
BTU Protocol,BTU,BUY,5,110362.02707511095,0.00000868880022530983
Gemach,GMAC,SELL,1,5630.182088834045,2058523.5377284626
Nemo,NEMO,BUY,1,37034.22541849628,5.771360716717952e-8
Ankr Network,ANKR,SELL,1,8322.506174340537,113354.79012031398
Wrapped Frax,WFRAX,BUY,4,70731.99803039957,0.9989694259507915
Ether.Fi Liquid ETH,liquidETH,BUY,1,20999.037884535257,0.9587525408479701
Elons Gamertag,RANDOM9,SELL,2,40301.73058644979,11779721.896027002
FINANCE,FINANCE,BUY,2,128941.30238374925,0.0000011318104638867616
Chacha,CHACHA,SELL,1,10632.033542968751,317794.63355770556
FOOM,FOOM,SELL,1,5631.853084666713,26413843063.771877
Eat The Banana,BNANA,SELL,24,2086399.680483128,100813.36632682577
NVIDIA AI,NVIDIA AI,BUY,2,1104519.6651808196,0.000011416074824244628
That Little Puff,LITTLEPUFF,SELL,1,6143.068180967337,85898529.60167202
Mountain Protocol USD,USDM,BUY,3,252100.1183029334,0.9502830882980869
CYNC AI,CAI,BUY,2,379657.1432895921,0.000002903788486970972
Carrot,CARROT,SELL,2,12804.23155260086,11.897801847177682
MLG Doge,MLG,BUY,1,8118.984591213883,8.049672812686442e-11
MapScan,MAP,SELL,1,6316.304984182807,41573.08362095505
Neuron Virtual Machine,NVM,BUY,1,46958.49138169126,6.011373516819333e-8
Plush Pepe,PPEPE,SELL,1,6293.464635191071,3313828.3067605905
Boon,BOON,SELL,4,86089.52242980957,3433033.1450396096
FWANKY,FWANKY,BUY,1,8494.469467239225,3.3706341178371258e-15
Wirex Token,WXT,BUY,2,11220.29170066749,0.0029000411243329583
PHDKitty,PHDKITTY,BUY,1,12680.477566110261,5.703162812651612e-12
Death's Replicade,DEATH,BUY,1,5174.423404311088,5.8403598497019e-11
wLitiCapital,wLITI,BUY,1,9916.721357891098,9.593747317464052e-7
Somehow DAO,SD,SELL,7,113020.91367326055,955971.4214157994
BABYMEW,BABYMEW,SELL,1,5049.35546875,2993030851.5698466
Zeta,ZETA,SELL,1,6236.290196823704,12437.283733895698
Giga Chad Pepe,GIGAPEPE,BUY,2,21829.686485366306,4.287055754278083e-15
NOI Token,NOI,SELL,1,8373.57903851731,49181.94848793783
Squirrel by Matt Furie,SQUIRREL,SELL,3,187710.4636281471,1102041.5697366535
Cat-in-a-Box Ether,boxETH,BUY,2,23928.362019722925,0.9837169758683344
GEX,GEX,SELL,6,410806.128587958,3723265.909872442
Bone Licker by Matt Furie,BONELICKER,SELL,1,15671.264174197737,2986392.731337077
Big Balls,BIGBALLS,BUY,4,962295.8334908076,0.000005531484970104807
KIP AI,KAI,BUY,2,658268.69770831,2.6266491402014724e-7
SPX69000,SPX,SELL,15,1156531.5140227098,1925388.4795560662
Snow Browser,SNOW,SELL,1,8172.4173425674435,3098954.3357827966
DORITOCHAINGUD,DORITO,SELL,1,11392.423407554626,2399507.442421035
Playtime,ZINE,BUY,1,34369.01798846196,3.197726030309501e-10
Flaunt,Flaunt,SELL,3,126564.88158482657,8061437.31487393
Crab on ETH,CRAB,BUY,2,447792.4988392643,0.000004917648201430918
HarryPotterObamaSonic10Inu 2.0,BITCOIN,BUY,19,1817300.8844582844,2.2770160708364433e-7
APEX,APEX,SELL,2,47433.62547988257,549145.4414210188
GNOME,GNOME,BUY,2,793916.5233190664,3.0305921359632985e-7
GNOME,GNOME,SELL,2,634723.1401597693,3301135.5749809984
FWOGAX,FWOGAX,BUY,1,19146.08711291405,0.0000798413324728084
Pochita,POCHITA,SELL,1,41682.8503023628,296136279.01165164
Trias Token,TRIAS,BUY,2,13545.44216400159,0.0006432957625847227
Honey AI,HAI,SELL,1,694306.3038751034,1744648.5661241915
Matt Furie's Cat,OMALLEY,BUY,1,15193.650335518721,3.449148534027079e-7
Real Smurf Cat,шайлушай,BUY,6,90118.42583651721,1.3330726323159569e-8
Elons Cult,WE,SELL,2,18954.88674819683,37472548.51251192
Lusion AI,LAI,SELL,3,1417578.2088251736,1427772.1825515183
Matt Furie's LANDLORD,LANDLORD,BUY,1,14188.44893333709,2.8542627442770444e-7
Torus,TORUS,BUY,1,5643.3656913628,1.835082959944728e-11
WATCHING LIVE PAIRS?,LIVEPAIR,BUY,1,87678.27661333418,0.0004122999313471338
Just a peace guy,PEACEGUY,BUY,2,966082.3423555429,5.105772702554125e-7
Xor AI Chain,XORAI,SELL,1,19497.31592321777,825596.3606318469
Epsteins List,ESPTEINS,BUY,2,67609.10838591027,3.073457868898133e-8
Moondog AI,MOON,BUY,2,47365.93454647715,2.7125869201287545e-8
Defend Roman Storm,STORM,BUY,1,16431.962190514383,4.086193105068322e-8
BDPToken,BDP,BUY,2,16629.054943677984,0.000025718623617109944
International Meme Fund,IMF,BUY,2,17071.026414774755,0.0000507464141315435
PepeRuney Pizza,PEPERUNEY,BUY,2,192253.5235563573,4.838794022059697e-7
Quantum Biology DAO Token,QBIO,SELL,3,25254.434678138183,343664.92028109444
King of the United States,KOTUS,SELL,1,5779.9022838414685,27403.688278884383
Libertarian Porcupine,LP,BUY,1,11045.785786169823,1.8951448484819533e-8
USAcoin,USACOIN,BUY,2,20730.097668137383,0.000005650994367857826
TDCCP,TDCCP,BUY,1,5065.474694531444,1.980185782748535e-12
Shieldeum AI,SHIELDEUM,BUY,2,1868634.0311927116,6.433893286309892e-7
Big Red,$Td,BUY,4,61236.09686753839,1.6535029332339267e-7
Nya,NYA,SELL,1,5031.05000076231,2003716.6813971687
Pepe's sister,PEPEPA,BUY,2,23440.60416659293,4.401088845039128e-11
tears in rain,TIR,BUY,2,78181.31899109817,2.1034484947354402e-7
LuckyBlock,LBlock,BUY,2,38983.62935281618,2.66181425002201e-8
Crab on ETH,CRAB,SELL,1,276840.40604553226,172834.9861012697
Aura AI,AURAI,SELL,1,376734.537816325,238416.54097804613
DogWifHat,DogWifHat,SELL,1,5048.859400634766,153565476.0098733
Noya AI,NOYA,BUY,2,335959.7615216078,6.943224485873192e-8
CRY FINANCE,CRYFI,BUY,1,19432.939253632587,3.10419056573658e-7
Melon Token,MLN,SELL,1,8694.727527805413,322.815210179631
HyperSwap AI,HYPER,BUY,1,69343.44493453008,0.0000030454663969271356
Interest Compounding ETH Index,icETH,SELL,1,14792.701686953944,1.038840372880737
RICO,RC,BUY,2,12419.522536001397,0.0000386798088129823
US America,USA,SELL,2,350341.97465081903,2100266469.5454316
BENIS,BENIS,SELL,9,161198.22624085488,1067953.7549065289
Taromaru Go,TAROMARU,BUY,1,50536.18856762283,3.599618961988926e-10
RMNER,RMNER,BUY,2,18439.33724537703,0.00001405388688888889
Solo,SOLO,SELL,1,6692.4971923828125,3348463.879443736
Happy Birthday Mr President,Trump79,BUY,1,7707.583238640095,0.0000041622160373770256
KINGCAT,KINGCAT,SELL,1,11258.557369385675,9453209.323280923
MXY6900,MXY,SELL,2,765001.3464185974,4471121.870915397
MobyToken,MOBY,SELL,2,12609.786933203159,93229.76513919365
Ether.Fi Liquid ETH,liquidETH,SELL,1,25377.23033366724,1.021902519616074
UNIT,UNIT,SELL,1,10768.761504649645,35808.368559621485
0x Protocol Token,ZRX,SELL,3,41228.60918172938,8635.967143392527
Worldwide USD,WUSD,SELL,1,18639.730727808772,1.0002140587781558
BABYLAMBO,BABYLAMBO,BUY,2,325168.4580147608,7.898967300589655e-12
BTC 2x Flexible Leverage Index,BTC2x-FLI,BUY,1,5245.537948788047,0.00040953551576292563
Neiro's New Friend,Asahi,BUY,2,38042.19003751746,1.06822814406337e-7
SheqToken,SHEQ,BUY,1,20416.585739788752,0.05595057165205479
Aurk AI,AURK,BUY,2,10885.523167033589,0.000004303466628387385
KAGUYA,KAGUYA,SELL,1,101067.3828125,22389.282462835028
FreeGME Again,FreeGME,BUY,1,102779.57605092961,1.5669461038943063e-7
americoin,americoin,BUY,1,9730.670834756955,0.0000016571266916620248
Irish Strategic Bitcoin Reserve,ISBR,BUY,1,8397.405912788434,7.218667049971051e-10
Aella Reply Guy,Vitalik,SELL,1,13604.669741543148,17769629.587077383
red triangle,TRIANGLE,BUY,2,322130.5536922103,0.000001216541890316076
Tagger AI,TAI,BUY,2,210047.85720124733,0.0000037923432969435837
Bombie,BOMB,SELL,3,67736.360516907,6755116146.074206
Ratie by ???? ?????,RATIE,SELL,1,7051.04303205863,2285661.8827079074
UNIT,UNIT,BUY,1,5176.097125096463,0.000017101020978914062
I love puppies,puppies,SELL,1,7638.850683686199,95014577884.33324
Matt Furie's CamGirl,NIA,BUY,1,257728.52180763683,0.0000010106322166151582
RocketX Exchange V2,RVF,BUY,4,88881.49436569295,0.000023565635253681746
Stobox Token v.2,STBU,SELL,2,35268.8128002266,75.00938212079606
IN THE TRENCHES,TRENCH,BUY,1,56779.55527531651,0.00000123560027903345
Zebec Network,ZBCN,BUY,1,29491.069820828274,0.000001082556903627099
Frog and Toad,FROAD,BUY,1,16023.904529615822,3.7386771755651604e-8
LayerZero,ZRO,SELL,10,228606.78297996474,778.5091485100917
Man,MAN,BUY,2,48841.99475154668,6.70842964003441e-8
World War 3,WW3,SELL,1,36569.177567860344,917444.8283741509
Yankee,Yankee,SELL,2,80520.57877111816,5679562.208389239
HyperSwap AI,HYPER,SELL,1,12593.730629882813,120821.38199788173
Mato The Mouse,MATO,BUY,3,43090.117662320394,6.36067916527274e-13
avaxbt,AVAXBT,BUY,1,6389.911345338137,1.0552224269036873e-7
Zircuit,ZRC,BUY,2,82151.10952839396,0.000019962404765388968
BigDogFurie,BigDogFurie,BUY,1,25999.501343713804,1.4134962678872733e-7
avaxbt,AVAXBT,SELL,1,8610.046002388,3411367.336661391
Elon Muscular,MUSCLELON,BUY,1,8335.81305079972,6.8456984845473525e-9
Fragma,FRAGMA,BUY,1,10484.874916593257,0.0000015877159610240962
XPLA,XPLA,SELL,1,12758.902716239863,66709.48014605073
BUSD Token,BUSD,BUY,1,6991.188555233581,0.999038416073286
moo animals,MOOANIMALS,BUY,4,320318.0589749702,0.0000010446703284007966
Pepe the Penguin,PEPE,SELL,1,10915.296950683594,40111234.52678411
Happy Birthday Golden,HBG,SELL,1,13124.014434316427,100086787.16435564
Curve.fi Strategic USD Reserves,crv2pool,SELL,3,28417.01968090829,0.9932540872003557
Daniele Sesta,MEMEQUANT,SELL,3,94251.70851034793,519392.68206081766
InfiniSwap,ISWAP,SELL,1,5129.952138426195,5500147.925777674
CYVAX,CYVAX,BUY,1,10571.063478080121,1.940078774956535e-7
Lumerin AI,LAI,BUY,2,1613055.0801939473,0.000009327384891545651
Uncle Dolan,DOLAN,BUY,1,11765.829712857963,2.601199712689966e-11
Pedro is dynamite,V4P,BUY,1,7144.48923106723,4.116804365464558e-7
ZOGZ,ZOGZ,BUY,1,23379.770293661844,1.2531554261178041e-7
Shiryo,SHIRYO,SELL,2,17735.769668118355,45217.97410234974
No Face,NOFACE,BUY,1,36302.824572675265,6.948036784040091e-7
Super President Trump 47,$TRUMP47,BUY,1,6101.036089062745,1.108717798752966e-7
Pepe´s Rival,YEE,BUY,1,58525.462699254516,1.7541515868241528e-10
NASDAQ 6900,NDX6900,BUY,2,471970.16700810776,0.000009497822860820171
ZENY,ZENY,BUY,1,25889.991028355267,0.13698376555555558
MLG Doge,MLG,SELL,1,5447.924233212219,13568614240.564383
ratsDAO,rat,BUY,2,32317.920739373185,7.540441990769414e-11
Pepe´s Rival,YEE,SELL,1,58445.39185520405,5708571747.625479
ODIN Tools,ODIN,BUY,2,31911.28527774499,7.277568686728306e-11
ChainLink,LINK,SELL,2,12269.196974790251,1309.005947991764
Zygo The Frog,ZYGO,BUY,2,23605.954581848866,5.329092500057895e-12
RocketX Exchange V2,RVF,SELL,3,41717.574983122664,40626.63312028982
Ethereum Corn,ETHCORN,SELL,2,47703.104883164226,10545379.000205435
P2P Finance,P2PFi,BUY,1,12590.487457645733,1.1005931098496793e-8
Nyan V2,NYAN-2,BUY,1,17556.70339978801,0.0006253896463556616
Thor DAO,THOR,BUY,1,65508.852091114284,7.558269595249482e-10
Saturn AI,SAI,SELL,3,482635.7997373165,112085.60979223915
Doggensnout,DOGGEN,BUY,1,19493.975436297886,2.46151027636471e-7
Red Candle Dog,RDOG,BUY,5,1176109.0257878837,0.000041803696967994365
BOMB,BOMB,BUY,3,30958.43343013294,0.021342605256406955
MUBI,MUBI,BUY,1,5418.046337339376,0.000002482950391074946
HotKeySwap,HOTKEY,SELL,1,7239.47607421875,232864.8158170374
???? ?????'s - Goldy Man,GOLDY,BUY,2,65610.19466357652,1.4392349414496143e-7
Nerve AI,NAI,BUY,2,179579.4703455387,3.1489134979349444e-7
Adshares (PoS),ADS,BUY,2,11239.188980354276,0.48474418611038167
I love puppies,puppies,BUY,2,12256.857075895372,1.3030222312059557e-11
EMPEROR MUSK,EM,BUY,4,852114.9176622222,0.000002610504044392884
Crab,CRAB,BUY,2,114424.02154041371,4.383782624176931e-7
Synthia AI,SAI,BUY,2,1086600.7569809167,0.000001491096509299703
VUSD,VUSD,SELL,1,6593.923800473,2081.2473612838635
Husky,HUSKY,SELL,2,12348.333639328175,1686557222.1089401
MOOSE,MOOSE,SELL,1,7285.577034102287,6670792092.886913
QU3ai,QU3ai,SELL,1,12139.08556640625,266160.6479151843
Squirrel by Matt Furie,SQUIRREL,BUY,5,729911.6293349278,0.0000011238254806867343
Zoro AI,ZOROAI,SELL,1,232558.77890464515,516428.9669723089
Orion AI,ORION,BUY,3,1173217.990938432,0.0000019856473513559512
Book Of Trump,BOT,BUY,1,36622.81076377594,1.1404117508201638e-7
Kabocha's friend,CHACHA,BUY,1,17192.220513418873,4.528448610383852e-8
WODIU,WODIU,BUY,2,75709661.2233308,0.000025810271929516812
Just A Chill Pepe,CHILLPEPE,SELL,1,17277.081927545998,61969901.1270051
FRINKCOIN,FRINK,SELL,1,13255.220703547993,33510478.61461505
Pepe's Real Girlfriend,VIOLET,SELL,1,481336.3577863059,1538575.6194058715
Main Character Energy,MCEN,SELL,3,484873.7546628661,801646.2701437668
Reval,Reval,BUY,1,58924.18329691791,3.0816170968781577e-12
Mattius Maximus,MATTIUS,BUY,2,716779.0640268095,6.590405475155385e-7
DogeClub,DOGC,SELL,1,16615.79748778503,2402844895205.924
OHM Pod,pOHM,SELL,1,5817.139983999521,0.2612506166454316
Static Aave Avalanche WAVAX,stataAvaWAVAX,SELL,1,6050.4407384410115,1.1305992513551428
happycat,happycat,BUY,2,373621.18432966695,2.113461973827281e-9
Peapods PEAS LVF Pod,pPEAS,BUY,1,9191.570606898747,0.9985187634988657
Lenny Face,( ͡° ͜ʖ ͡°),BUY,1,11741.496468545882,2.478255611370182e-8
SharpLink Gaming 500,SBET500,BUY,1,566277.7385174348,0.000011744643319415637
Trumpius Maximus,TRUMPIUS,BUY,2,14541.650697178684,0.000003032722991156251
Gains Network,GNS,BUY,4,65062.7542134798,2.9481547443210703
Major Leagure Ethereum Gamers,MLEG,BUY,2,871076.664429223,0.00000861199360518386
Tencent Hunyuan,HUNYUAN,SELL,2,114894.34416710532,2351635.3761734106
Noya AI,NOYA,SELL,2,229416.2956390621,5781720.799271189
OneRing,RING,SELL,2,18534.546529938965,12.093550724636188
Ethereum Fartcoin,FARTETH,SELL,1,30328.313971801763,874691.7194851959
Trump Media BTC Treasury,TMBTC,BUY,1,8262.524571765969,2.8793454043077536e-11
KERNEL,KERNEL,BUY,1,5016.12180617922,0.00007159733081399822
Bitcoin Treasury Commission,BTC,BUY,1,5847.476789298256,5.7282669820011214e-9
Just A Chill Pepe,CHILLPEPE,BUY,1,19047.367231249198,2.0223543827462042e-8
Paxos Gold (PoS),PAXG,SELL,1,7947.601875716605,0.7445687378541478
Super Champs,CHAMP,SELL,1,5906.851867565606,181248.72720988575
Sick Buffalo,SICKB,SELL,3,293293.77081402653,1337533.1706280047
Saylor Moon,SAYLOR,BUY,3,317715.3157988739,5.844082169993604e-7
PAPE,PAPE,SELL,1,9257.533980366852,2.2055667552019958E32
replicandy.fun,replicandy.fun,BUY,4,113125.19124187391,2.774028258428187e-7
Woof,WOOF,BUY,1,9129.409808043703,0.0000438464459152618
Apepe,APE,SELL,1,23385.838391559148,11023899.434529018
Ethereum Corn,ETHCORN,BUY,3,179777.34526715317,1.3393521944402234e-7
Staked deUSD,stdeUSD,BUY,13,2878001.547008113,1.0407082147134745
DORITOCHAINGUD,DORITO,BUY,1,22158.11360154414,3.2144342880601495e-7
DAO Invest (PoS),VEST,BUY,1,5153.605044051181,0.0000011100525804688172
Frog Art,FART,BUY,2,116124.9415869742,6.260861411611925e-8
Mirai,Mirai,BUY,1,31288.046239676743,0.000010640359320609718
Kandy by Matt Furie,Kandy,BUY,2,110991.15504590375,7.206095924402015e-7
$ELON,EL,SELL,1,7960.481643676758,21113.37178679737
Concrete-LBTC-Vault,ctLBTC,SELL,5,274755.217489566,1.011843996737068
HU LE ZHI,HULEZHI,BUY,1,24884.22188535997,0.000002174210397062222
Mooose,Mooose,BUY,1,14279.422762551738,3.810084932433333e-8
Ankr Network,ANKR,BUY,1,6898.369829952082,0.000008819096817331016
Just a peace guy,PEACEGUY,SELL,2,681769.4482988799,1559066.9710267126
APEX,APEX,BUY,2,65619.97765963418,0.00006514361097470821
TaxSolutionsAI,TSAI,BUY,1,9158.10501474682,1.3195931281247136e-8
